"","location","social_context","rec_ID","notetype","Begin.File","Begin.Time..s.","End.Time..s.","Delta.Time..s.","Avg.Entropy..bits.","Max.Entropy..bits.","BW.90...Hz.","IQR.BW..Hz.","IQR.Dur..s.","PFC.Max.Slope..Hz.ms.","PFC.Min.Slope..Hz.ms.","Peak.Freq..Hz.","PFC.Max.Freq..Hz.","PFC.Min.Freq..Hz.","Peak.Time.Relative"
"1","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",19.747417111,20.111575738,0.364,3.734,5.284,775.2,258.4,0.1,267.1,-222.6,1894.9,1981.1,344.5,0.4839
"2","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",41.54164796,41.900204147,0.359,3.599,5.161,689.1,258.4,0.1,296.8,-311.6,1894.9,1981.1,172.3,0.4333
"3","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",61.158369215,61.472105878,0.314,3.661,5.074,861.3,258.4,0.1,237.4,-267.1,1894.9,1981.1,172.3,0.434
"4","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",82.910116246,83.291082194,0.381,3.759,5.226,861.3,172.3,0.1,267.1,-281.9,1894.9,2239.5,172.3,0.4615
"5","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",103.996099837,104.31543894,0.319,3.743,5.249,775.2,172.3,0.1,192.9,-267.1,1722.7,1894.9,172.3,0.6111
"6","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",116.948177565,117.306733751,0.359,3.73,5.13,861.3,172.3,0.1,252.2,-267.1,1894.9,1981.1,344.5,0.5
"7","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",154.201112713,154.542861578,0.342,3.8,5.363,861.3,172.3,0.1,252.2,-281.9,1636.5,1808.8,172.3,0.3276
"8","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",180.629555771,180.926485113,0.297,3.757,5.325,689.1,86.1,0.1,267.1,-252.2,1636.5,1981.1,172.3,0.7
"9","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",201.424228702,201.737965365,0.314,3.68,5.545,775.2,86.1,0.1,252.2,-252.2,1636.5,1808.8,86.1,0.7358
"10","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",223.968269748,224.270801531,0.303,3.713,5.317,775.2,172.3,0.1,207.7,-207.7,1808.8,1808.8,258.4,0.4902
"11","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",243.108279469,243.422016132,0.314,3.718,5.156,775.2,172.3,0.1,267.1,-252.2,1808.8,1808.8,172.3,0.5472
"12","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",258.5011754,258.831719384,0.331,3.675,5.363,775.2,258.4,0.1,296.8,-222.6,1894.9,1981.1,172.3,0.4821
"13","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",310.091438368,310.38836771,0.297,3.736,5.402,775.2,172.3,0.1,222.6,-222.6,1808.8,1808.8,430.7,0.44
"14","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",330.789902239,331.103638902,0.314,3.682,5.058,861.3,172.3,0.1,474.8,-519.3,1808.8,3703.7,86.1,0.5283
"15","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",347.516178989,347.852325414,0.336,3.652,5.359,689.1,172.3,0.1,326.4,-207.7,1894.9,1981.1,86.1,0.4912
"16","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",360.827723631,361.169472496,0.342,3.719,5.164,775.2,172.3,0.1,207.7,-267.1,1894.9,1981.1,86.1,0.3966
"17","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",379.668966312,380.027522499,0.359,3.393,4.782,1894.9,258.4,0.1,326.4,-311.6,1894.9,1981.1,0,0.459
"18","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",399.341728213,399.644259995,0.303,3.143,4.467,1894.9,258.4,0.1,311.6,-296.8,1894.9,1894.9,86.1,0.4706
"19","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",425.374235699,425.704779683,0.331,3.656,4.818,1722.7,258.4,0.1,267.1,-267.1,1636.5,1722.7,86.1,0.625
"20","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",452.88355125,453.214095234,0.331,3.866,5.393,947.5,172.3,0.1,267.1,-281.9,1722.7,1808.8,86.1,0.4286
"21","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",471.606622342,471.925961446,0.319,3.713,5.191,861.3,172.3,0.1,267.1,-267.1,1808.8,1894.9,86.1,0.537
"22","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",486.227300344,486.552241888,0.325,3.684,5.029,775.2,172.3,0.1,296.8,-311.6,1808.8,1894.9,86.1,0.5636
"23","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",499.053790708,499.401142014,0.347,3.629,5.147,689.1,172.3,0.1,296.8,-281.9,1894.9,1894.9,172.3,0.4746
"24","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",510.907294136,511.2210308,0.314,3.707,5.07,861.3,172.3,0.1,267.1,-267.1,1808.8,1808.8,86.1,0.4528
"25","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",525.527972139,525.869721004,0.342,3.721,5.228,689.1,172.3,0.1,222.6,-281.9,1894.9,1981.1,172.3,0.5345
"26","matheran","A","l_01","AN","ZOOM0522_Tr1.WAV",537.461348922,537.797495347,0.336,3.635,5.26,516.8,86.1,0.1,281.9,-356.1,1894.9,3186.9,430.7,0.4035
"27","matheran","A","l_01","DN","ZOOM0522_Tr1.WAV",20.366948232,20.652672693,0.286,3.955,5.233,1636.5,516.8,0.1,163.2,-178.1,1119.7,1722.7,172.3,0.4375
"28","matheran","A","l_01","DN","ZOOM0522_Tr1.WAV",83.54461496,83.897568706,0.353,4.378,5.287,2842.4,602.9,0.2,222.6,-237.4,1550.4,1894.9,172.3,0.8167
"29","matheran","A","l_01","DN","ZOOM0522_Tr1.WAV",331.34454384,331.652678063,0.308,4.413,5.373,2928.5,602.9,0.1,207.7,-222.6,1550.4,1722.7,172.3,0.5
"30","matheran","A","l_01","DN","ZOOM0522_Tr1.WAV",380.320321072,380.634057736,0.314,3.938,5.123,2239.5,1292,0.2,252.2,-267.1,86.1,1636.5,0,0.2453
"31","matheran","A","l_01","DN","ZOOM0522_Tr1.WAV",486.852049609,487.126569189,0.275,4.372,4.994,2842.4,602.9,0.1,267.1,-252.2,1550.4,1636.5,86.1,0.5957
"32","matheran","A","l_01","DN","ZOOM0522_Tr1.WAV",526.161568246,526.441690267,0.28,4.035,5.282,1808.8,516.8,0.1,178.1,-163.2,1119.7,1808.8,602.9,0.7447
"33","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",21.060803486,21.40100811,0.34,3.402,5.349,516.8,172.3,0.1,222.6,-222.6,1550.4,1722.7,258.4,0.4561
"34","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",55.54446615,55.924481953,0.38,3.513,5.337,430.7,86.1,0.1,178.1,-163.2,1378.1,2067.2,258.4,0.6094
"35","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",89.937647257,90.270613484,0.333,3.489,5.343,430.7,172.3,0.1,133.5,-148.4,1378.1,1550.4,172.3,0.5357
"36","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",261.732620456,262.058348287,0.326,3.478,5.456,516.8,172.3,0.1,163.2,-178.1,1464.3,1981.1,172.3,0.5091
"37","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",315.671018329,315.99674616,0.326,3.699,5.503,516.8,172.3,0.1,178.1,-207.7,1464.3,1808.8,258.4,0.4364
"38","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",375.263176228,375.552712077,0.29,3.661,5.424,430.7,172.3,0.1,252.2,-192.9,1378.1,1636.5,172.3,0.4082
"39","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",484.641045002,484.901627267,0.261,3.504,5.243,430.7,172.3,0.1,192.9,-207.7,1378.1,1550.4,258.4,0.4318
"40","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",510.39541915,510.670478207,0.275,3.618,5.397,430.7,172.3,0.1,163.2,-163.2,1378.1,1894.9,344.5,0.3261
"41","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",521.629490276,521.92988372,0.3,3.723,5.616,602.9,86.1,0.1,252.2,-178.1,1292,1722.7,172.3,0.4314
"42","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",533.583781828,533.884175272,0.3,3.621,5.271,430.7,172.3,0.1,192.9,-192.9,1378.1,1636.5,258.4,0.42
"43","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",552.804087951,553.090004603,0.286,3.499,5.3,430.7,172.3,0.1,267.1,-207.7,1464.3,1722.7,172.3,0.3958
"44","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",567.46023479,567.753389838,0.293,3.675,5.428,516.8,172.3,0.1,237.4,-178.1,1378.1,1981.1,258.4,0.38
"45","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",591.916185336,592.241913167,0.326,3.557,5.347,430.7,86.1,0.1,148.4,-192.9,1464.3,1636.5,344.5,0.4364
"46","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",609.244468027,609.581053453,0.337,3.415,5.444,430.7,172.3,0.1,222.6,-192.9,1464.3,1636.5,344.5,0.4561
"47","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",620.490213934,620.819560964,0.329,3.636,5.392,430.7,172.3,0,252.2,-192.9,1464.3,2497.9,258.4,0.4182
"48","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",631.324188442,631.660773868,0.337,3.643,5.25,430.7,172.3,0.1,281.9,-178.1,1464.3,1981.1,258.4,0.3684
"49","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",641.941062401,642.292124619,0.351,3.521,5.262,430.7,86.1,0.1,222.6,-222.6,1550.4,1550.4,258.4,0.3729
"50","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",660.261005378,660.637401983,0.376,3.593,5.527,516.8,172.3,0.1,192.9,-237.4,1378.1,1550.4,172.3,0.5469
"51","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",674.374272498,674.739811509,0.366,3.506,5.303,430.7,172.3,0.1,222.6,-207.7,1464.3,1636.5,172.3,0.5484
"52","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",686.119519084,686.481438896,0.362,3.387,5.371,430.7,172.3,0.1,222.6,-237.4,1378.1,2239.5,258.4,0.5806
"53","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",698.168675637,698.519737855,0.351,3.456,5.373,516.8,172.3,0.1,222.6,-207.7,1550.4,1636.5,258.4,0.3898
"54","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",707.71146494,708.037192771,0.326,3.38,5.25,430.7,172.3,0.1,192.9,-207.7,1464.3,1550.4,344.5,0.4727
"55","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",717.951942293,718.299385313,0.347,3.5,5.345,430.7,172.3,0.1,252.2,-252.2,1464.3,1636.5,86.1,0.5085
"56","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",726.739136375,727.119152178,0.38,3.479,5.222,430.7,172.3,0.1,237.4,-222.6,1464.3,1636.5,172.3,0.5156
"57","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",735.923625063,736.285544876,0.362,3.4,5.42,430.7,172.3,0.1,252.2,-222.6,1464.3,1808.8,172.3,0.5246
"58","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",744.422917669,744.792075878,0.369,3.41,5.555,430.7,258.4,0.1,222.6,-237.4,1636.5,1636.5,172.3,0.3651
"59","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",751.289186072,751.643867488,0.355,3.413,5.501,430.7,172.3,0.1,192.9,-222.6,1464.3,1636.5,344.5,0.5333
"60","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",760.92240399,761.277085406,0.355,3.382,5.2,344.5,172.3,0.1,103.9,-118.7,1636.5,1636.5,344.5,0.45
"61","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",770.921160919,771.268603939,0.347,3.315,5.216,430.7,172.3,0.1,222.6,-207.7,1464.3,1636.5,258.4,0.5424
"62","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",778.344785833,778.699467249,0.355,3.414,5.494,430.7,172.3,0.1,207.7,-237.4,1464.3,1981.1,258.4,0.5667
"63","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",788.444931646,788.78513627,0.34,3.36,5.502,430.7,172.3,0.1,207.7,-207.7,1378.1,1636.5,258.4,0.5862
"64","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",798.411984316,798.770284931,0.358,3.506,5.258,516.8,172.3,0.1,207.7,-222.6,1464.3,1636.5,258.4,0.5574
"65","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",806.79663022,807.144073239,0.347,3.306,5.36,430.7,172.3,0.1,192.9,-207.7,1464.3,1636.5,258.4,0.5424
"66","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",815.367489601,815.733028611,0.366,3.446,5.311,430.7,172.3,0.1,222.6,-237.4,1464.3,1722.7,258.4,0.5645
"67","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",823.502410834,823.896903429,0.394,3.52,5.534,430.7,86.1,0.1,207.7,-237.4,1636.5,1722.7,344.5,0.4478
"68","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",832.95910523,833.302929052,0.344,3.337,5.282,344.5,172.3,0.1,192.9,-192.9,1464.3,1636.5,344.5,0.569
"69","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",840.892168555,841.207038792,0.315,3.24,5.191,516.8,172.3,0.1,118.7,-148.4,1636.5,1722.7,775.2,0.463
"70","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",848.436861381,848.784304401,0.347,3.323,5.376,516.8,172.3,0.1,192.9,-192.9,1636.5,1722.7,258.4,0.4237
"71","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",856.78613249,857.158909897,0.373,3.301,5.288,430.7,172.3,0.1,222.6,-207.7,1636.5,1636.5,258.4,0.4531
"72","matheran","N_A","n_01","AN","ZOOM0515_Tr1.WAV",145.696162873,145.972600253,0.276,3.564,5.116,689.1,172.3,0.1,192.9,-207.7,1464.3,1981.1,258.4,0.3617
"73","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",857.408634567,857.7307432,0.322,3.479,5.261,775.2,344.5,0.1,192.9,-192.9,1205.9,1464.3,258.4,0.4074
"74","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",849.01323389,849.34080631,0.328,3.613,5.249,1292,430.7,0.1,281.9,-237.4,1033.6,2670.1,258.4,0.4286
"75","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",841.482161678,841.789260822,0.307,3.397,5.122,775.2,344.5,0.1,192.9,-207.7,1205.9,1722.7,258.4,0.3846
"76","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",833.536213949,833.86378637,0.328,3.514,5.41,861.3,344.5,0.1,192.9,-192.9,1205.9,1636.5,172.3,0.4107
"77","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",824.093078267,824.43193699,0.339,3.564,5.374,775.2,344.5,0.1,178.1,-178.1,1292,1808.8,258.4,0.4138
"78","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",815.976732658,816.324508716,0.348,3.667,5.328,1033.6,344.5,0.1,148.4,-148.4,1205.9,1636.5,344.5,0.4746
"79","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",807.357235711,807.722846439,0.366,3.606,5.523,947.5,344.5,0.1,148.4,-192.9,1205.9,1808.8,258.4,0.4194
"80","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",799.040198648,799.338929365,0.299,3.586,5.546,1205.9,344.5,0.1,133.5,-148.4,1205.9,1464.3,258.4,0.34
"81","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",789.013273218,789.32092127,0.308,3.684,5.348,1292,344.5,0.1,148.4,-148.4,1033.6,1636.5,258.4,0.4038
"82","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",778.944760782,779.247950167,0.303,3.534,5.253,861.3,344.5,0.1,296.8,-163.2,1033.6,1894.9,172.3,0.4118
"83","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",771.52172737,771.851668759,0.33,3.597,5.231,947.5,344.5,0.1,252.2,-192.9,1205.9,1722.7,258.4,0.375
"84","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",761.486665526,761.82552425,0.339,3.576,5.319,1205.9,430.7,0.1,133.5,-192.9,1205.9,1636.5,344.5,0.3103
"85","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",751.863968411,752.216203137,0.352,3.598,5.308,947.5,344.5,0.1,192.9,-207.7,1205.9,2153.3,258.4,0.3729
"86","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",736.469506667,736.84403473,0.375,3.689,5.358,1205.9,344.5,0.1,222.6,-192.9,1205.9,1550.4,86.1,0.5079
"87","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",727.344721303,727.696956029,0.352,3.673,5.176,1464.3,344.5,0.1,222.6,-237.4,1205.9,1894.9,172.3,0.3
"88","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",718.514207988,718.911029388,0.397,3.808,5.408,1292,344.5,0.1,192.9,-192.9,1205.9,1636.5,258.4,0.4328
"89","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",708.291101192,708.621042581,0.33,3.802,5.336,1894.9,430.7,0.1,267.1,-222.6,1033.6,1722.7,172.3,0.4464
"90","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",698.816321022,699.101675736,0.285,3.833,5.195,1894.9,430.7,0.1,192.9,-178.1,1033.6,1464.3,258.4,0.5208
"91","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",686.681175406,687.006658127,0.325,3.656,5.408,947.5,258.4,0.1,192.9,-207.7,1205.9,1464.3,172.3,0.4364
"92","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",674.929475187,675.295085915,0.366,3.718,5.248,1292,344.5,0.1,163.2,-192.9,1119.7,1722.7,258.4,0.4355
"93","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",660.871103247,661.218879305,0.348,3.898,5.436,1894.9,344.5,0.1,148.4,-178.1,1033.6,1722.7,344.5,0.4237
"94","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",642.51676442,642.851164476,0.334,3.968,5.549,2411.7,430.7,0.1,237.4,-178.1,1033.6,1636.5,258.4,0.3333
"95","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",553.303718723,553.597990772,0.294,4.029,5.301,2325.6,430.7,0.1,178.1,-207.7,1033.6,1464.3,172.3,0.4286
"96","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",375.798979393,376.133379449,0.334,4.552,5.276,3445.3,689.1,0.1,222.6,-178.1,1033.6,1722.7,258.4,0.6071
"97","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",146.292881952,146.62282334,0.33,4.591,5.405,3359.2,602.9,0.1,207.7,-178.1,1378.1,1722.7,172.3,0.875
"98","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",90.51873146,90.77733417,0.259,3.961,4.974,2325.6,430.7,0.1,133.5,-118.7,1378.1,1464.3,602.9,0.8837
"99","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",56.194740297,56.502388348,0.308,3.71,5.367,1808.8,430.7,0.1,118.7,-133.5,1033.6,1378.1,516.8,0.3077
"100","matheran","N_A","n_01","DN","ZOOM0515_Tr1.WAV",21.630710593,21.92944131,0.299,3.573,5.075,1119.7,430.7,0.1,341.3,-192.9,1033.6,2239.5,258.4,0.5
"101","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",15.894083765,16.275724778,0.382,3.461,5.3,689.1,172.3,0.1,222.6,-281.9,1894.9,1981.1,258.4,0.3906
"102","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",26.330038941,26.703891361,0.374,3.316,5.21,689.1,86.1,0.1,267.1,-296.8,1808.8,1981.1,172.3,0.375
"103","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",32.225204696,32.622422892,0.397,2.874,4.831,689.1,172.3,0.1,89,-133.5,1808.8,1981.1,1033.6,0.5075
"104","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",42.042415228,42.517519345,0.475,3.716,5.515,775.2,172.3,0.1,178.1,-207.7,1894.9,2067.2,516.8,0.321
"105","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",52.67483868,53.064268284,0.389,3.31,5.186,775.2,86.1,0.1,192.9,-192.9,1894.9,2067.2,516.8,0.3636
"106","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",59.738311178,60.112163599,0.374,3.519,5.282,775.2,172.3,0.1,267.1,-222.6,1981.1,2067.2,516.8,0.3594
"107","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",67.281214044,67.694009425,0.413,3.466,5.639,775.2,172.3,0.1,222.6,-252.2,1894.9,2067.2,344.5,0.4429
"108","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",76.529836508,76.934843297,0.405,3.466,5.429,689.1,172.3,0.1,252.2,-222.6,1894.9,1981.1,258.4,0.3333
"109","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",82.822220459,83.211650064,0.389,3.331,5.195,775.2,172.3,0.1,237.4,-237.4,1894.9,1981.1,344.5,0.3636
"110","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",88.856728624,89.25394682,0.397,3.505,5.287,775.2,172.3,0.1,267.1,-267.1,1894.9,2067.2,344.5,0.3971
"111","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",95.184587363,95.58180556,0.397,3.6,5.33,775.2,172.3,0.1,237.4,-252.2,1808.8,2153.3,344.5,0.3582
"112","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",102.613277272,103.010495469,0.397,3.617,5.247,775.2,258.4,0.1,237.4,-237.4,1894.9,2067.2,516.8,0.3529
"113","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",109.756363948,110.145793552,0.389,3.617,5.448,861.3,172.3,0.1,267.1,-252.2,1894.9,2067.2,344.5,0.4697
"114","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",117.849646757,118.215710586,0.366,3.515,5.408,775.2,258.4,0.1,237.4,-252.2,1894.9,2067.2,430.7,0.3387
"115","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",123.778553215,124.167982819,0.389,3.654,5.501,775.2,172.3,0.1,267.1,-252.2,1894.9,2153.3,344.5,0.3182
"116","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",134.009450151,134.367725387,0.358,3.533,5.15,775.2,172.3,0.1,267.1,-281.9,1808.8,1981.1,258.4,0.3
"117","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",140.427285893,140.808926905,0.382,3.61,5.523,775.2,172.3,0.1,207.7,-207.7,1981.1,2067.2,516.8,0.4
"118","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",149.92258656,150.327593348,0.405,3.583,5.539,689.1,86.1,0.1,252.2,-222.6,1808.8,1981.1,344.5,0.4203
"119","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",154.973074506,155.370292702,0.397,3.56,5.34,775.2,172.3,0.1,281.9,-192.9,1894.9,2153.3,258.4,0.3582
"120","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",162.489161354,162.925322511,0.436,3.632,5.541,775.2,172.3,0.1,207.7,-207.7,1894.9,2497.9,516.8,0.3784
"121","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",171.507594227,171.88923524,0.382,3.363,5.214,775.2,172.3,0.1,281.9,-311.6,1894.9,2067.2,0,0.3385
"122","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",179.503129373,179.853616017,0.35,3.479,5.295,775.2,258.4,0.1,252.2,-267.1,1894.9,2067.2,258.4,0.339
"123","matheran","N_A","n_02","AN","ZOOM0518_Tr1.WAV",185.690787184,186.080216789,0.389,3.628,5.268,775.2,172.3,0.1,237.4,-192.9,1894.9,1981.1,344.5,0.4545
"124","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",186.34502892,186.812344445,0.467,3.78,5.227,861.3,516.8,0.2,192.9,-207.7,1722.7,1894.9,344.5,0.75
"125","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",172.201667032,172.614462413,0.413,3.812,5.52,861.3,516.8,0.1,445.1,-341.3,1722.7,3273,344.5,0.8143
"126","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",163.180641554,163.632379895,0.452,3.871,5.49,947.5,516.8,0.2,237.4,-296.8,1722.7,2239.5,258.4,0.8442
"127","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",155.636016703,156.103332228,0.467,3.868,5.172,861.3,516.8,0.2,207.7,-281.9,1722.7,1894.9,258.4,0.825
"128","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",134.632525417,135.09205235,0.46,3.98,5.377,1119.7,516.8,0.2,133.5,-163.2,1722.7,1808.8,344.5,0.7564
"129","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",124.478686355,124.938213289,0.46,3.987,5.415,1378.1,516.8,0.2,207.7,-267.1,1722.7,1894.9,0,0.8333
"130","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",110.419258183,110.878785116,0.46,3.977,5.251,1205.9,516.8,0.2,178.1,-103.9,1722.7,1808.8,430.7,0.7821
"131","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",95.879518246,96.315679403,0.436,4.04,5.431,1205.9,516.8,0.2,207.7,-237.4,1722.7,2067.2,344.5,0.7703
"132","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",60.374383566,60.810544723,0.436,3.675,5.247,775.2,516.8,0.1,148.4,-163.2,1722.7,1894.9,516.8,0.7432
"133","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",53.378416232,53.799000205,0.421,3.723,5.35,775.2,516.8,0.1,222.6,-222.6,1722.7,1808.8,344.5,0.9014
"134","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",42.711378984,43.155328733,0.444,3.611,5.306,775.2,516.8,0.1,222.6,-237.4,1722.7,1808.8,344.5,0.8684
"135","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",32.896775632,33.44976567,0.553,3.797,5.496,775.2,516.8,0.2,222.6,-222.6,1722.7,1808.8,344.5,0.8105
"136","matheran","N_A","n_02","DN","ZOOM0518_Tr1.WAV",16.519760381,16.92476717,0.405,3.549,5.072,1033.6,516.8,0.2,207.7,-296.8,1722.7,2239.5,344.5,0.8406
"137","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",7.591853225,8.012911722,0.421,3.284,5.325,775.2,258.4,0.1,192.9,-192.9,1722.7,1894.9,430.7,0.3472
"138","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",18.793316853,19.218952073,0.426,3.423,5.587,689.1,172.3,0.1,207.7,-593.5,1722.7,4306.6,430.7,0.4444
"139","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",32.758532016,33.170437068,0.412,3.534,5.586,689.1,172.3,0.1,103.9,-148.4,1636.5,2239.5,430.7,0.4143
"140","matheran","N_A","n_03","AN","ZOOM0520_Tr1.WAV",43.804387069,44.193408507,0.389,3.38,5.801,602.9,172.3,0.1,178.1,-163.2,1722.7,1722.7,344.5,0.3881
